wavelength,x,y,z
0.0,-0.1351318359375,-0.1351318359375,-0.2952880859375
0.0005,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.001,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0015,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.002,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.0025,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.003,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.0035,-0.0550537109375,-0.0950927734375,-0.2552490234375
0.004,-0.0550537109375,-0.1351318359375,-0.2952880859375
0.0045,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.005,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0055,-0.0950927734375,-0.0950927734375,-0.2552490234375
0.006,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.0065,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.007,-0.0550537109375,-0.1351318359375,-0.2952880859375
0.0075,-0.1351318359375,-0.1351318359375,-0.2952880859375
0.008,-0.0550537109375,-0.1351318359375,-0.2952880859375
0.0085,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.009,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0095,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.01,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.0105,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.011,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.0115,-0.0550537109375,-0.1351318359375,-0.2952880859375
0.012,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.0125,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.013,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0135,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.014,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0145,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.015,-0.0950927734375,-0.1351318359375,-0.2952880859375
0.0155,-0.0950927734375,-0.1351318359375,-0.2952880859375
0.016,-0.0950927734375,-0.1351318359375,-0.2952880859375
0.0165,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.017,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.0175,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.018,-0.0950927734375,-0.1351318359375,-0.2552490234375
0.0185,-0.0950927734375,-0.1351318359375,-0.2952880859375
0.019,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.0195,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.02,-0.0950927734375,-0.1351318359375,-0.2952880859375
0.0205,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.021,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.0215,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.022,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0225,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.023,-0.0950927734375,-0.1351318359375,-0.2952880859375
0.0235,-0.0550537109375,-0.1351318359375,-0.2952880859375
0.024,-0.0950927734375,-0.1351318359375,-0.2952880859375
0.0245,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.025,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0255,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.026,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.0265,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.027,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0275,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.028,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0285,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.029,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0295,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.03,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0305,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.031,-0.0950927734375,-0.1351318359375,-0.2952880859375
0.0315,-0.0550537109375,-0.1351318359375,-0.2952880859375
0.032,-0.0950927734375,-0.1351318359375,-0.2952880859375
0.0325,-0.0550537109375,-0.0950927734375,-0.2952880859375
0.033,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0335,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.034,-0.0950927734375,-0.0950927734375,-0.2952880859375
0.0345,-0.0550537109375,-0.0950927734375,-0.2952880859375
